Year,Month,Day,Hour,CY,Lat,Lon,VMax,MSLP,SN,Cat
1962,2,3,18,1,5.7,129.6,45,,196201,TS
1962,2,4,0,1,6.5,130.0,45,,196201,TS
1962,2,4,6,1,7.0,129.9,45,,196201,TS
1962,2,4,12,1,7.5,129.5,45,,196201,TS
1962,2,4,18,1,7.8,129.2,45,,196201,TS
1962,2,5,0,1,8.2,128.8,40,,196201,TS
1962,2,5,6,1,8.5,128.5,35,,196201,TS
1962,2,5,12,1,9.0,128.2,35,,196201,TS
1962,2,5,18,1,9.5,128.1,35,,196201,TS
1962,2,6,0,1,10.0,128.0,30,,196201,TD
1962,2,6,6,1,10.5,128.0,25,,196201,TD
1962,4,16,12,2,9.6,140.2,50,,196202,TS
1962,4,16,18,2,9.9,139.6,50,,196202,TS
1962,4,17,0,2,9.9,139.3,60,,196202,TS
1962,4,17,6,2,9.6,139.6,65,,196202,Cat1
1962,4,17,12,2,9.5,140.3,70,,196202,Cat1
1962,4,17,18,2,9.7,141.0,70,,196202,Cat1
1962,4,18,0,2,9.8,141.6,80,,196202,Cat1
1962,4,18,6,2,10.1,142.1,80,,196202,Cat1
1962,4,18,12,2,10.5,142.5,90,,196202,Cat2
1962,4,18,18,2,11.3,142.8,100,,196202,Cat3
1962,4,19,0,2,12.2,142.4,110,,196202,Cat3
1962,4,19,6,2,12.9,142.1,110,,196202,Cat3
1962,4,19,12,2,13.4,141.7,110,,196202,Cat3
1962,4,19,18,2,13.9,141.3,120,,196202,Cat4
1962,4,20,0,2,14.4,141.1,120,,196202,Cat4
1962,4,20,6,2,15.2,140.6,130,,196202,Cat4
1962,4,20,12,2,16.1,140.3,130,,196202,Cat4
1962,4,20,18,2,16.7,140.5,130,,196202,Cat4
1962,4,21,0,2,17.4,140.8,125,,196202,Cat4
1962,4,21,6,2,18.1,141.2,120,,196202,Cat4
1962,4,21,12,2,19.5,142.2,120,,196202,Cat4
1962,4,21,18,2,21.0,143.6,110,,196202,Cat3
1962,4,22,0,2,22.4,145.0,110,,196202,Cat3
1962,4,22,6,2,24.0,147.1,95,,196202,Cat2
1962,4,22,12,2,26.4,150.6,80,,196202,Cat1
1962,4,22,18,2,30.6,151.8,70,,196202,Cat1
1962,4,23,0,2,34.0,152.6,60,,196202,TS
1962,4,23,6,2,36.5,153.1,50,,196202,TS
1962,4,23,12,2,38.5,153.6,50,,196202,TS
1962,4,23,18,2,40.3,153.9,50,,196202,TS
1962,4,24,0,2,41.9,154.0,50,,196202,TS
1962,4,24,6,2,43.3,154.5,50,,196202,TS
1962,4,24,12,2,46.0,155.0,50,,196202,TS
1962,4,24,18,2,46.5,155.7,50,,196202,TS
1962,4,25,0,2,47.0,156.5,50,,196202,TS
1962,4,25,6,2,47.5,157.2,55,,196202,TS
1962,4,25,12,2,47.9,157.5,60,,196202,TS
1962,4,25,18,2,48.2,157.5,55,,196202,TS
1962,4,26,0,2,48.5,157.5,50,,196202,TS
1962,4,26,6,2,48.8,157.7,45,,196202,TS
1962,4,26,12,2,49.0,158.2,40,,196202,TS
1962,4,26,18,2,50.0,159.5,30,,196202,TD
1962,5,16,6,3,9.7,127.4,45,,196203,TS
1962,5,16,12,3,10.2,126.6,50,,196203,TS
1962,5,16,18,3,10.7,125.8,40,,196203,TS
1962,5,17,0,3,11.0,124.9,40,,196203,TS
1962,5,17,6,3,11.5,124.2,35,,196203,TS
1962,5,17,12,3,12.3,123.9,30,,196203,TD
1962,5,17,18,3,12.8,123.4,30,,196203,TD
1962,5,18,0,3,13.7,123.1,30,,196203,TD
1962,5,18,6,3,14.4,122.9,30,,196203,TD
1962,5,18,12,3,15.3,122.6,35,,196203,TS
1962,5,18,18,3,16.2,122.5,30,,196203,TD
1962,5,19,0,3,17.2,122.6,40,,196203,TS
1962,5,19,6,3,17.8,123.0,50,,196203,TS
1962,5,19,12,3,18.3,123.5,60,,196203,TS
1962,5,19,18,3,18.9,124.3,60,,196203,TS
1962,5,20,0,3,19.4,125.3,70,,196203,Cat1
1962,5,20,6,3,20.2,126.7,70,,196203,Cat1
1962,5,20,12,3,21.1,127.9,80,,196203,Cat1
1962,5,20,18,3,22.2,129.2,80,,196203,Cat1
1962,5,21,0,3,23.4,130.4,80,,196203,Cat1
1962,5,21,6,3,24.4,131.4,70,,196203,Cat1
1962,5,21,12,3,25.5,132.4,60,,196203,TS
1962,5,21,18,3,26.6,133.0,50,,196203,TS
1962,5,22,0,3,27.5,133.5,40,,196203,TS
1962,5,22,6,3,28.3,133.8,35,,196203,TS
1962,5,22,12,3,29.1,134.2,30,,196203,TD
1962,5,26,6,4,9.9,129.7,30,,196204,TD
1962,5,26,12,4,10.7,128.8,35,,196204,TS
1962,5,26,18,4,11.4,127.8,40,,196204,TS
1962,5,27,0,4,12.1,126.8,60,,196204,TS
1962,5,27,6,4,12.9,126.0,60,,196204,TS
1962,5,27,12,4,14.0,125.6,50,,196204,TS
1962,5,27,18,4,14.8,124.9,40,,196204,TS
1962,5,28,0,4,15.4,124.3,30,,196204,TD
1962,5,28,6,4,15.9,124.2,30,,196204,TD
1962,5,28,12,4,16.3,124.2,30,,196204,TD
1962,5,28,18,4,16.7,124.3,30,,196204,TD
1962,5,29,0,4,17.1,124.5,30,,196204,TD
1962,5,29,6,4,17.4,124.7,30,,196204,TD
1962,5,29,12,4,17.6,124.8,30,,196204,TD
1962,5,29,18,4,17.7,125.0,30,,196204,TD
1962,5,30,0,4,17.8,125.2,30,,196204,TD
1962,7,7,6,5,21.0,130.0,50,,196205,TS
1962,7,7,12,5,21.3,129.8,50,,196205,TS
1962,7,7,18,5,21.8,129.7,60,,196205,TS
1962,7,8,0,5,22.4,129.4,60,,196205,TS
1962,7,8,6,5,22.9,128.9,70,,196205,Cat1
1962,7,8,12,5,23.5,128.4,70,,196205,Cat1
1962,7,8,18,5,24.3,127.9,75,,196205,Cat1
1962,7,9,0,5,25.2,127.2,80,,196205,Cat1
1962,7,9,6,5,26.3,126.0,80,,196205,Cat1
1962,7,9,12,5,28.0,126.0,70,,196205,Cat1
1962,7,9,18,5,29.6,124.8,60,,196205,TS
1962,7,10,0,5,31.3,123.9,50,,196205,TS
1962,7,10,6,5,33.7,124.9,50,,196205,TS
1962,7,10,12,5,36.0,126.4,40,,196205,TS
1962,7,10,18,5,38.1,128.3,40,,196205,TS
1962,7,11,0,5,39.8,131.8,35,,196205,TS
1962,7,11,6,5,41.4,136.3,35,,196205,TS
1962,7,18,12,6,17.9,124.7,25,,196206,TD
1962,7,18,18,6,18.2,124.0,30,,196206,TD
1962,7,19,0,6,18.5,123.2,40,,196206,TS
1962,7,19,6,6,18.9,122.4,40,,196206,TS
1962,7,19,12,6,19.2,121.6,50,,196206,TS
1962,7,19,18,6,19.6,120.8,60,,196206,TS
1962,7,20,0,6,19.7,119.9,65,,196206,Cat1
1962,7,20,6,6,19.7,119.5,70,,196206,Cat1
1962,7,20,12,6,19.6,119.2,70,,196206,Cat1
1962,7,20,18,6,19.5,118.9,75,,196206,Cat1
1962,7,21,0,6,19.3,118.9,70,,196206,Cat1
1962,7,21,6,6,19.5,119.2,70,,196206,Cat1
1962,7,21,12,6,19.9,119.5,70,,196206,Cat1
1962,7,21,18,6,20.4,119.9,75,,196206,Cat1
1962,7,22,0,6,20.9,120.3,80,,196206,Cat1
1962,7,22,6,6,21.7,121.0,80,,196206,Cat1
1962,7,22,12,6,22.7,121.5,70,,196206,Cat1
1962,7,22,18,6,23.8,121.5,60,,196206,TS
1962,7,23,0,6,25.8,121.6,55,,196206,TS
1962,7,23,6,6,26.7,121.0,50,,196206,TS
1962,7,23,12,6,27.3,120.2,40,,196206,TS
1962,7,23,18,6,28.0,119.4,30,,196206,TD
1962,7,24,0,6,28.7,118.5,25,,196206,TD
1962,7,20,12,7,20.2,157.7,45,,196207,TS
1962,7,20,18,7,21.2,157.5,50,,196207,TS
1962,7,21,0,7,22.2,157.3,50,,196207,TS
1962,7,21,6,7,23.4,157.0,60,,196207,TS
1962,7,21,12,7,24.4,156.5,60,,196207,TS
1962,7,21,18,7,25.3,155.9,60,,196207,TS
1962,7,22,0,7,25.8,155.5,70,,196207,Cat1
1962,7,22,6,7,26.4,154.8,70,,196207,Cat1
1962,7,22,12,7,26.8,154.1,75,,196207,Cat1
1962,7,22,18,7,27.2,153.1,80,,196207,Cat1
1962,7,23,0,7,27.4,151.9,80,,196207,Cat1
1962,7,23,6,7,27.6,150.6,80,,196207,Cat1
1962,7,23,12,7,27.7,149.1,80,,196207,Cat1
1962,7,23,18,7,27.8,147.6,80,,196207,Cat1
1962,7,24,0,7,27.8,146.1,60,,196207,TS
1962,7,24,6,7,27.9,144.6,80,,196207,Cat1
1962,7,24,12,7,28.1,143.3,80,,196207,Cat1
1962,7,24,18,7,28.3,142.0,80,,196207,Cat1
1962,7,25,0,7,28.9,140.9,80,,196207,Cat1
1962,7,25,6,7,29.5,139.8,80,,196207,Cat1
1962,7,25,12,7,29.9,138.7,80,,196207,Cat1
1962,7,25,18,7,30.2,137.7,80,,196207,Cat1
1962,7,26,0,7,30.6,137.0,75,,196207,Cat1
1962,7,26,6,7,31.2,136.4,75,,196207,Cat1
1962,7,26,12,7,31.7,135.9,70,,196207,Cat1
1962,7,26,18,7,32.2,135.5,65,,196207,Cat1
1962,7,27,0,7,32.7,135.4,60,,196207,TS
1962,7,27,6,7,33.7,135.4,50,,196207,TS
1962,7,27,12,7,34.6,135.9,40,,196207,TS
1962,7,27,18,7,35.0,136.5,30,,196207,TD
1962,7,28,0,7,35.3,137.6,30,,196207,TD
1962,7,28,6,7,35.8,139.5,30,,196207,TD
1962,7,28,12,7,36.5,141.3,25,,196207,TD
1962,7,26,6,8,14.6,135.0,20,,196208,TD
1962,7,26,12,8,15.4,134.2,20,,196208,TD
1962,7,26,18,8,16.0,133.5,20,,196208,TD
1962,7,27,0,8,16.5,133.2,25,,196208,TD
1962,7,27,6,8,16.8,132.9,30,,196208,TD
1962,7,27,12,8,16.9,132.8,30,,196208,TD
1962,7,27,18,8,17.2,132.7,30,,196208,TD
1962,7,28,0,8,17.3,132.6,30,,196208,TD
1962,7,28,6,8,17.5,132.5,30,,196208,TD
1962,7,28,12,8,17.7,132.5,30,,196208,TD
1962,7,28,18,8,17.9,132.4,30,,196208,TD
1962,7,29,0,8,18.3,132.3,30,,196208,TD
1962,7,29,6,8,18.9,132.1,35,,196208,TS
1962,7,29,12,8,19.4,131.9,40,,196208,TS
1962,7,29,18,8,20.1,131.6,45,,196208,TS
1962,7,30,0,8,20.8,131.1,55,,196208,TS
1962,7,30,6,8,21.6,130.3,60,,196208,TS
1962,7,30,12,8,22.2,129.5,70,,196208,Cat1
1962,7,30,18,8,22.8,128.7,70,,196208,Cat1
1962,7,31,0,8,23.5,127.9,70,,196208,Cat1
1962,7,31,6,8,24.4,127.4,70,,196208,Cat1
1962,7,31,12,8,25.3,127.3,70,,196208,Cat1
1962,7,31,18,8,26.6,127.0,70,,196208,Cat1
1962,8,1,0,8,27.5,125.7,75,,196208,Cat1
1962,8,1,6,8,28.8,124.7,75,,196208,Cat1
1962,8,1,12,8,30.4,124.5,70,,196208,Cat1
1962,8,1,18,8,31.8,124.3,70,,196208,Cat1
1962,8,2,0,8,32.8,123.8,60,,196208,TS
1962,8,2,6,8,33.8,123.4,60,,196208,TS
1962,8,2,12,8,35.3,123.9,50,,196208,TS
1962,8,2,18,8,37.1,125.6,40,,196208,TS
1962,8,3,0,8,39.2,129.4,35,,196208,TS
1962,8,3,6,8,40.7,133.2,35,,196208,TS
1962,8,3,12,8,41.7,137.1,35,,196208,TS
1962,8,3,18,8,41.8,141.1,35,0.0,196208,TS
1962,8,4,0,8,41.2,146.3,35,,196208,TS
1962,7,28,0,9,12.8,149.2,30,,196209,TD
1962,7,28,6,9,12.8,148.9,40,,196209,TS
1962,7,28,12,9,12.8,148.7,40,,196209,TS
1962,7,28,18,9,12.9,148.4,40,,196209,TS
1962,7,29,0,9,13.0,148.2,35,,196209,TS
1962,7,29,6,9,13.1,147.9,20,,196209,TD
1962,7,30,6,10,8.7,151.2,25,,196210,TD
1962,7,30,12,10,8.8,150.3,25,,196210,TD
1962,7,30,18,10,8.9,149.5,25,,196210,TD
1962,7,31,0,10,9.0,148.7,30,,196210,TD
1962,7,31,6,10,9.0,147.7,30,,196210,TD
1962,7,31,12,10,9.1,146.3,30,,196210,TD
1962,7,31,18,10,9.3,145.1,30,,196210,TD
1962,8,1,0,10,9.5,144.0,25,,196210,TD
1962,8,1,6,10,9.9,142.9,25,,196210,TD
1962,8,1,12,10,10.2,141.5,35,,196210,TS
1962,8,1,18,10,10.7,140.3,45,,196210,TS
1962,8,2,0,10,11.0,139.5,55,,196210,TS
1962,8,2,6,10,12.2,138.6,70,,196210,Cat1
1962,8,2,12,10,13.4,137.6,70,,196210,Cat1
1962,8,2,18,10,14.5,136.0,80,,196210,Cat1
1962,8,3,0,10,15.2,134.2,80,,196210,Cat1
1962,8,3,6,10,16.3,132.9,90,,196210,Cat2
1962,8,3,12,10,17.3,131.5,90,,196210,Cat2
1962,8,3,18,10,18.2,130.2,100,,196210,Cat3
1962,8,4,0,10,18.9,128.8,100,,196210,Cat3
1962,8,4,6,10,19.6,127.4,110,,196210,Cat3
1962,8,4,12,10,20.2,126.1,110,,196210,Cat3
1962,8,4,18,10,20.8,125.0,120,,196210,Cat4
1962,8,5,0,10,21.5,124.1,130,,196210,Cat4
1962,8,5,6,10,22.5,123.2,145,,196210,Cat5
1962,8,5,12,10,24.1,122.4,145,0.0,196210,Cat5
1962,8,5,18,10,25.0,120.9,115,,196210,Cat4
1962,8,6,0,10,25.9,120.3,80,,196210,Cat1
1962,8,6,6,10,26.8,119.3,60,,196210,TS
1962,8,6,12,10,27.9,118.3,50,,196210,TS
1962,8,6,18,10,31.0,117.5,40,,196210,TS
1962,8,7,0,10,35.0,118.0,30,,196210,TD
1962,8,7,6,10,38.0,118.0,30,,196210,TD
1962,8,7,12,10,42.0,119.5,30,,196210,TD
1962,8,6,0,11,9.9,137.2,25,,196211,TD
1962,8,6,6,11,10.3,135.6,30,,196211,TD
1962,8,6,12,11,10.7,134.3,30,,196211,TD
1962,8,6,18,11,11.1,132.6,40,,196211,TS
1962,8,7,0,11,11.3,131.2,40,,196211,TS
1962,8,7,6,11,11.4,129.5,50,,196211,TS
1962,8,7,12,11,11.6,127.8,60,,196211,TS
1962,8,7,18,11,11.7,125.9,60,,196211,TS
1962,8,8,0,11,11.9,124.1,60,,196211,TS
1962,8,8,6,11,12.6,122.3,60,,196211,TS
1962,8,8,12,11,13.4,120.7,60,,196211,TS
1962,8,8,18,11,14.0,119.1,60,,196211,TS
1962,8,9,0,11,14.6,117.5,65,,196211,Cat1
1962,8,9,6,11,15.1,116.0,65,,196211,Cat1
1962,8,9,12,11,15.7,114.6,65,,196211,Cat1
1962,8,9,18,11,16.5,113.5,65,,196211,Cat1
1962,8,10,0,11,17.5,112.5,65,,196211,Cat1
1962,8,10,6,11,18.6,111.6,60,,196211,TS
1962,8,10,12,11,19.7,110.7,55,,196211,TS
1962,8,10,18,11,20.6,109.9,45,,196211,TS
1962,8,11,0,11,21.3,109.0,40,,196211,TS
1962,8,11,6,11,21.0,107.0,40,,196211,TS
1962,8,11,12,11,22.0,105.5,30,,196211,TD
1962,8,11,18,11,21.5,104.0,25,,196211,TD
1962,8,13,18,12,14.2,147.0,50,,196212,TS
1962,8,14,0,12,14.5,146.3,55,,196212,TS
1962,8,14,6,12,15.2,146.0,60,,196212,TS
1962,8,14,12,12,16.0,146.0,60,,196212,TS
1962,8,14,18,12,16.8,146.0,70,,196212,Cat1
1962,8,15,0,12,17.5,146.0,75,,196212,Cat1
1962,8,15,6,12,18.4,146.0,90,,196212,Cat2
1962,8,15,12,12,19.6,145.9,110,,196212,Cat3
1962,8,15,18,12,20.6,145.8,130,,196212,Cat4
1962,8,16,0,12,21.4,145.6,140,,196212,Cat5
1962,8,16,6,12,22.3,145.3,150,,196212,Cat5
1962,8,16,12,12,23.3,145.0,150,,196212,Cat5
1962,8,16,18,12,24.4,144.7,160,,196212,Cat5
1962,8,17,0,12,25.8,144.2,160,,196212,Cat5
1962,8,17,6,12,27.1,143.6,150,,196212,Cat5
1962,8,17,12,12,28.4,142.8,130,,196212,Cat4
1962,8,17,18,12,29.6,141.8,110,,196212,Cat3
1962,8,18,0,12,30.4,141.3,100,,196212,Cat3
1962,8,18,6,12,30.9,141.0,95,,196212,Cat2
1962,8,18,12,12,31.3,140.8,90,,196212,Cat2
1962,8,18,18,12,31.8,140.7,90,,196212,Cat2
1962,8,19,0,12,32.2,140.7,90,,196212,Cat2
1962,8,19,6,12,32.6,140.8,90,,196212,Cat2
1962,8,19,12,12,32.8,140.9,90,,196212,Cat2
1962,8,19,18,12,33.2,141.0,90,,196212,Cat2
1962,8,20,0,12,33.6,141.3,85,,196212,Cat2
1962,8,20,6,12,34.2,141.7,85,,196212,Cat2
1962,8,20,12,12,35.0,142.3,85,,196212,Cat2
1962,8,20,18,12,35.8,143.0,80,,196212,Cat1
1962,8,21,0,12,36.5,143.9,80,,196212,Cat1
1962,8,21,6,12,37.2,145.0,75,,196212,Cat1
1962,8,21,12,12,37.8,146.2,75,,196212,Cat1
1962,8,21,18,12,38.6,148.0,70,,196212,Cat1
1962,8,22,0,12,39.4,150.4,70,,196212,Cat1
1962,8,22,6,12,40.1,153.3,60,,196212,TS
1962,8,22,12,12,40.7,156.6,60,,196212,TS
1962,8,22,18,12,41.3,160.8,55,,196212,TS
1962,8,23,0,12,42.5,166.8,50,,196212,TS
1962,8,23,6,12,42.7,169.0,50,,196212,TS
1962,8,23,12,12,42.5,172.4,50,,196212,TS
1962,8,23,18,12,42.8,175.0,45,,196212,TS
1962,8,24,0,12,43.0,178.0,40,,196212,TS
1962,8,24,6,12,44.0,179.0,50,,196212,TS
1962,8,24,12,12,47.0,-179.0,35,,196212,TS
1962,8,24,18,12,48.5,-177.0,45,,196212,TS
1962,8,25,0,12,53.0,178.0,45,,196212,TS
1962,8,15,6,13,23.4,126.8,60,,196213,TS
1962,8,15,12,13,23.5,126.5,60,,196213,TS
1962,8,15,18,13,23.7,126.2,65,,196213,Cat1
1962,8,16,0,13,23.8,125.9,70,,196213,Cat1
1962,8,16,6,13,23.9,125.5,75,,196213,Cat1
1962,8,16,12,13,23.8,125.2,75,,196213,Cat1
1962,8,16,18,13,23.7,124.8,75,,196213,Cat1
1962,8,17,0,13,23.4,124.6,75,,196213,Cat1
1962,8,17,6,13,23.2,124.4,75,,196213,Cat1
1962,8,17,12,13,22.9,124.5,75,,196213,Cat1
1962,8,17,18,13,22.8,124.8,70,,196213,Cat1
1962,8,18,0,13,22.9,125.2,70,,196213,Cat1
1962,8,18,6,13,23.2,125.4,70,,196213,Cat1
1962,8,18,12,13,23.9,125.8,70,,196213,Cat1
1962,8,18,18,13,24.8,125.9,70,,196213,Cat1
1962,8,19,0,13,25.8,126.0,70,,196213,Cat1
1962,8,19,6,13,26.8,126.1,70,,196213,Cat1
1962,8,19,12,13,27.8,126.1,70,,196213,Cat1
1962,8,19,18,13,28.4,126.1,60,,196213,TS
1962,8,20,0,13,29.0,126.3,60,,196213,TS
1962,8,20,6,13,29.6,126.8,50,,196213,TS
1962,8,20,12,13,30.1,127.4,50,,196213,TS
1962,8,20,18,13,30.4,128.0,50,,196213,TS
1962,8,21,0,13,30.8,128.5,50,,196213,TS
1962,8,21,6,13,31.2,129.2,40,,196213,TS
1962,8,21,12,13,31.8,130.0,40,,196213,TS
1962,8,21,18,13,32.6,131.0,35,,196213,TS
1962,8,22,0,13,33.6,132.0,30,,196213,TD
1962,8,22,6,13,34.5,133.4,30,,196213,TD
1962,8,22,12,13,36.0,135.3,20,,196213,TD
1962,8,22,18,13,37.7,136.5,20,,196213,TD
1962,8,21,0,14,18.2,147.1,60,,196214,TS
1962,8,21,6,14,18.9,146.4,60,,196214,TS
1962,8,21,12,14,19.8,145.5,60,,196214,TS
1962,8,21,18,14,20.6,144.6,50,,196214,TS
1962,8,22,0,14,21.2,143.8,50,,196214,TS
1962,8,22,6,14,21.8,142.7,55,,196214,TS
1962,8,22,12,14,22.5,141.8,65,,196214,Cat1
1962,8,22,18,14,23.3,141.0,80,,196214,Cat1
1962,8,23,0,14,24.3,140.2,95,,196214,Cat2
1962,8,23,6,14,25.2,139.1,110,,196214,Cat3
1962,8,23,12,14,25.5,138.2,105,,196214,Cat3
1962,8,23,18,14,26.0,137.4,95,,196214,Cat2
1962,8,24,0,14,26.9,137.4,90,,196214,Cat2
1962,8,24,6,14,27.7,137.5,90,,196214,Cat2
1962,8,24,12,14,28.3,137.3,90,,196214,Cat2
1962,8,24,18,14,29.1,136.9,90,,196214,Cat2
1962,8,25,0,14,30.0,136.9,110,,196214,Cat3
1962,8,25,6,14,31.1,136.8,115,,196214,Cat4
1962,8,25,12,14,32.6,136.4,100,,196214,Cat3
1962,8,25,18,14,33.8,136.3,75,,196214,Cat1
1962,8,26,0,14,35.9,136.2,50,,196214,TS
1962,8,26,6,14,37.6,136.4,40,,196214,TS
1962,8,26,12,14,39.1,137.0,40,,196214,TS
1962,8,26,18,14,40.1,137.9,40,,196214,TS
1962,8,27,0,14,40.9,139.4,30,,196214,TD
1962,8,27,6,14,41.5,142.5,30,,196214,TD
1962,8,25,6,15,22.3,132.7,45,,196215,TS
1962,8,25,12,15,22.6,133.0,50,,196215,TS
1962,8,25,18,15,23.0,133.3,60,,196215,TS
1962,8,26,0,15,23.7,133.2,70,,196215,Cat1
1962,8,26,6,15,24.3,133.0,70,,196215,Cat1
1962,8,26,12,15,25.1,132.7,70,,196215,Cat1
1962,8,26,18,15,26.0,132.3,70,,196215,Cat1
1962,8,27,0,15,27.3,131.7,60,,196215,TS
1962,8,27,6,15,28.5,131.3,60,,196215,TS
1962,8,27,12,15,29.8,130.9,40,,196215,TS
1962,8,27,18,15,31.3,130.7,40,,196215,TS
1962,8,28,0,15,32.7,131.4,25,,196215,TD
1962,8,28,6,15,34.1,132.2,20,,196215,TD
1962,8,27,12,16,14.7,135.6,30,,196216,TD
1962,8,27,18,16,15.4,134.2,30,,196216,TD
1962,8,28,0,16,16.0,132.9,40,,196216,TS
1962,8,28,6,16,16.4,131.7,40,,196216,TS
1962,8,28,12,16,16.8,130.6,50,,196216,TS
1962,8,28,18,16,17.2,129.7,55,,196216,TS
1962,8,29,0,16,17.6,128.8,60,,196216,TS
1962,8,29,6,16,18.1,127.9,70,,196216,Cat1
1962,8,29,12,16,18.8,126.7,70,,196216,Cat1
1962,8,29,18,16,19.1,125.3,80,,196216,Cat1
1962,8,30,0,16,19.3,123.9,80,,196216,Cat1
1962,8,30,6,16,19.6,122.6,85,,196216,Cat2
1962,8,30,12,16,20.0,121.2,85,,196216,Cat2
1962,8,30,18,16,20.4,120.0,90,,196216,Cat2
1962,8,31,0,16,20.4,118.7,95,,196216,Cat2
1962,8,31,6,16,20.6,117.4,95,,196216,Cat2
1962,8,31,12,16,21.2,116.4,95,,196216,Cat2
1962,8,31,18,16,21.7,115.5,95,,196216,Cat2
1962,9,1,0,16,22.2,114.4,80,,196216,Cat1
1962,9,1,6,16,22.3,113.6,60,,196216,TS
1962,9,1,12,16,22.7,112.8,40,,196216,TS
1962,9,1,18,16,23.0,112.0,30,,196216,TD
1962,8,29,6,17,15.0,148.7,30,,196217,TD
1962,8,29,12,17,15.4,148.2,30,,196217,TD
1962,8,29,18,17,16.0,147.7,40,,196217,TS
1962,8,30,0,17,16.7,147.0,50,,196217,TS
1962,8,30,6,17,17.5,146.2,60,,196217,TS
1962,8,30,12,17,18.4,145.2,60,,196217,TS
1962,8,30,18,17,19.3,143.6,70,,196217,Cat1
1962,8,31,0,17,19.7,141.7,70,,196217,Cat1
1962,8,31,6,17,19.7,139.6,80,,196217,Cat1
1962,8,31,12,17,19.6,137.7,80,,196217,Cat1
1962,8,31,18,17,19.5,136.0,90,,196217,Cat2
1962,9,1,0,17,19.4,134.6,100,,196217,Cat3
1962,9,1,6,17,19.2,133.3,120,,196217,Cat4
1962,9,1,12,17,18.9,132.2,130,,196217,Cat4
1962,9,1,18,17,18.7,131.1,140,,196217,Cat5
1962,9,2,0,17,18.7,130.3,140,,196217,Cat5
1962,9,2,6,17,18.6,129.6,140,,196217,Cat5
1962,9,2,12,17,18.6,129.1,135,,196217,Cat4
1962,9,2,18,17,18.6,128.8,130,,196217,Cat4
1962,9,3,0,17,18.8,128.3,130,,196217,Cat4
1962,9,3,6,17,19.3,127.8,130,,196217,Cat4
1962,9,3,12,17,19.8,127.2,130,,196217,Cat4
1962,9,3,18,17,20.1,126.3,130,,196217,Cat4
1962,9,4,0,17,20.4,125.6,130,,196217,Cat4
1962,9,4,6,17,21.2,125.1,130,,196217,Cat4
1962,9,4,12,17,22.0,124.3,130,,196217,Cat4
1962,9,4,18,17,22.8,123.2,130,,196217,Cat4
1962,9,5,0,17,24.0,122.3,130,,196217,Cat4
1962,9,5,6,17,24.5,120.6,90,,196217,Cat2
1962,9,5,12,17,24.9,120.2,80,,196217,Cat1
1962,9,5,18,17,25.9,119.9,60,,196217,TS
1962,9,6,0,17,26.7,119.1,45,,196217,TS
1962,9,6,6,17,27.9,119.2,40,,196217,TS
1962,9,6,12,17,29.1,119.6,35,,196217,TS
1962,9,6,18,17,30.5,120.0,35,,196217,TS
1962,9,7,0,17,32.0,120.7,35,,196217,TS
1962,9,7,6,17,33.7,121.6,35,,196217,TS
1962,9,7,12,17,35.5,123.3,40,,196217,TS
1962,9,7,18,17,37.3,126.0,35,,196217,TS
1962,9,8,0,17,38.9,130.0,30,,196217,TD
1962,9,14,0,18,12.7,114.4,30,,196218,TD
1962,9,14,6,18,12.9,113.8,35,,196218,TS
1962,9,14,12,18,13.2,113.2,45,,196218,TS
1962,9,14,18,18,13.7,112.8,45,,196218,TS
1962,9,15,0,18,14.2,112.3,50,,196218,TS
1962,9,15,6,18,14.7,111.7,50,,196218,TS
1962,9,15,12,18,15.2,111.0,55,,196218,TS
1962,9,15,18,18,15.6,110.2,55,,196218,TS
1962,9,16,0,18,16.0,109.3,45,,196218,TS
1962,9,16,6,18,16.3,108.1,40,,196218,TS
1962,9,16,12,18,16.5,107.0,35,,196218,TS
1962,9,16,18,18,16.6,105.8,30,,196218,TD
1962,9,17,0,18,16.6,104.8,25,,196218,TD
1962,9,19,0,19,16.8,118.3,30,,196219,TD
1962,9,19,6,19,17.1,117.5,30,,196219,TD
1962,9,19,12,19,17.2,117.0,30,,196219,TD
1962,9,19,18,19,17.2,116.5,30,,196219,TD
1962,9,20,0,19,17.2,116.3,30,,196219,TD
1962,9,20,6,19,17.3,115.8,40,,196219,TS
1962,9,20,12,19,17.3,115.0,40,,196219,TS
1962,9,20,18,19,17.5,113.9,50,,196219,TS
1962,9,21,0,19,17.7,112.7,55,,196219,TS
1962,9,21,6,19,18.0,111.4,70,,196219,Cat1
1962,9,21,12,19,18.5,110.2,60,,196219,TS
1962,9,21,18,19,18.9,109.0,50,,196219,TS
1962,9,22,0,19,19.3,107.9,50,,196219,TS
1962,9,22,6,19,19.8,106.8,55,,196219,TS
1962,9,22,12,19,20.2,106.0,40,,196219,TS
1962,9,22,18,19,20.7,104.9,25,,196219,TD
1962,9,23,0,19,21.3,103.9,20,,196219,TD
1962,9,25,6,20,12.8,141.4,30,,196220,TD
1962,9,25,12,20,12.8,141.0,30,,196220,TD
1962,9,25,18,20,12.9,140.7,30,,196220,TD
1962,9,26,0,20,13.0,140.5,30,,196220,TD
1962,9,26,6,20,13.1,140.3,30,,196220,TD
1962,9,26,12,20,13.2,140.2,30,,196220,TD
1962,9,26,18,20,13.3,140.0,30,,196220,TD
1962,9,27,0,20,13.4,139.8,30,,196220,TD
